Date,asset_return,asset_name,price,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m
2019-10-31,0.0097942151916214,Euro Stoxx 50,3604.409912109375,81.93,0.7253503811162965,0.1344414568565266,1.2943899936849614,0,0.0034197582515331556
2019-11-30,0.0275135648923983,Euro Stoxx 50,3703.580078125,81.67,0.964272468784766,-0.3173440742097022,1.2140857504922942,0,0.06798029944415762
2019-12-31,0.0121206755709872,Euro Stoxx 50,3748.469970703125,81.93,1.3358070500927743,0.3183543528835653,1.19879158661881,1,0.28554205810669314
2020-01-31,-0.0286943898268909,Euro Stoxx 50,3640.909912109375,81.1,1.3623297087863806,-1.0130599292078712,1.19722360703761,1,0.15336491237579367
2020-02-29,-0.0855335422717388,Euro Stoxx 50,3329.489990234375,81.25,1.2208795315809209,0.1849568434032056,1.1746326369958184,1,0.023319836127944547
2020-03-31,-0.1629649254036141,Euro Stoxx 50,2786.89990234375,81.69,0.7399186089530163,0.54153846153846,1.1195820879961644,0,0.2977676982863736
2020-04-30,0.0506046267317568,Euro Stoxx 50,2927.929931640625,81.93,0.3183543528835653,0.2937936099890015,1.0028808290110491,0,-0.11991203159495728
2020-05-31,0.0417598857848138,Euro Stoxx 50,3050.199951171875,81.85,0.0855955001222819,-0.0976443305260699,0.9078971887656384,0,-0.19448910684391627
2020-06-30,0.060281332414571,Euro Stoxx 50,3234.070068359375,82.13,0.2685874740568916,0.3420891875381748,0.8241551788968219,0,-0.4007769784221564
2020-07-31,-0.018475171760985,Euro Stoxx 50,3174.320068359375,81.84,0.3925417075564263,-0.3530987458906565,0.7721912340391232,0,-0.37179292104096184
2020-08-31,0.0309325900639247,Euro Stoxx 50,3272.510009765625,81.5,-0.1714845663890241,-0.4154447702834796,0.6733508246359617,0,-0.39553882027188614
2020-09-30,-0.0241099040517223,Euro Stoxx 50,3193.610107421875,81.56,-0.3177707162063004,0.0736196319018445,0.5770317917781663,0,-0.3312253294093123
2020-10-31,-0.0737097324239144,Euro Stoxx 50,2958.2099609375,81.71,-0.2685219089466728,0.1839136831780274,0.4942091009395855,0,-0.1913431359040953
2020-11-30,0.1806261506724367,Euro Stoxx 50,3492.5400390625,81.43,-0.2938655565078885,-0.342675315138885,0.3893642654985309,0,-0.3999779070516074
2020-12-31,0.0226339706757789,Euro Stoxx 50,3571.590087890625,81.7,-0.2807274502624191,0.3315731302959479,0.2546530571355981,0,-0.4812628856239766
2021-01-31,-0.0252408995058045,Euro Stoxx 50,3481.43994140625,81.84,0.912453760789167,0.1713586291309576,0.217163394802497,1,-0.5127314594049736
2021-02-28,0.0445218078176559,Euro Stoxx 50,3636.43994140625,82.01,0.9353846153846268,0.2077223851417509,0.1933721517861392,1,-0.30907210346332015
2021-03-31,0.0777601236614675,Euro Stoxx 50,3919.2099609375,82.78,1.334312645366631,0.9389098890379088,0.2429049881539404,1,0.06115229979709495
2021-04-30,0.0141686793640398,Euro Stoxx 50,3974.739990234375,83.25,1.6111314536799703,0.5677699927518765,0.3506364132203075,1,0.008854914138410415
2021-05-31,0.016282818715724,Euro Stoxx 50,4039.4599609375,83.47,1.9792302993280495,0.2642642642642689,0.5084393131541215,1,-0.010859684621323551
2021-06-30,0.0061493586100207,Euro Stoxx 50,4064.300048828125,83.69,1.89942773651528,0.2635677488918242,0.6443426683589872,1,-0.027488204778528227
2021-07-31,0.0061511206602988,Euro Stoxx 50,4089.300048828125,83.61,2.162756598240456,-0.0955908710718156,0.7918605759159897,1,-0.07745823561389566
2021-08-31,0.0261927728811608,Euro Stoxx 50,4196.41015625,83.9,2.944785276073625,0.3468484631025115,1.0515497294545435,1,-0.04879736800073008
2021-09-30,-0.03534689713399,Euro Stoxx 50,4048.080078125,84.3,3.3594899460519745,0.4767580452920139,1.3579881179760669,1,-0.27350069711658054
2021-10-31,0.0500187685423789,Euro Stoxx 50,4250.56005859375,85.02,4.050911761106346,0.8540925266903976,1.717940923813818,1,-0.43458107297594567
2021-11-30,-0.0441118340678221,Euro Stoxx 50,4063.06005859375,85.4,4.875353063981325,0.4469536579628341,2.148709142187919,1,-0.35186214321001313
2021-12-31,0.0598095430834235,Euro Stoxx 50,4306.06982421875,85.76,4.969400244798039,0.4215456674472984,2.586219783442958,1,-0.10307863009889559
2022-01-31,-0.0305312574875287,Euro Stoxx 50,4174.60009765625,86.02,5.107526881720426,0.3031716417910335,2.935809210187229,1,-0.3879114893005461
